location,is_city,zip,County,STATE,City
grayling_MI,1,49738,NA,MI,grayling
eaton rapids_MI,1,48827,NA,MI,eaton rapids
potterville_MI,1,48876,NA,MI,potterville
flint_MI,1,48502,NA,MI,flint
mount morris_MI,1,48458,NA,MI,mount morris
burton_MI,1,48519,NA,MI,burton
flint_MI,1,48507,NA,MI,flint
montrose_MI,1,48457,NA,MI,montrose
breckenridge_MI,1,48615,NA,MI,breckenridge
laurium_MI,1,49913,NA,MI,laurium
bay port_MI,1,48720,NA,MI,bay port
pigeon_MI,1,48755,NA,MI,pigeon
sebewaing_MI,1,48759,NA,MI,sebewaing
lansing_MI,1,48933,NA,MI,lansing
mason_MI,1,48854,NA,MI,mason
lansing_MI,1,48917,NA,MI,lansing
jackson_MI,1,49201,NA,MI,jackson
kalamazoo_MI,1,49001,NA,MI,kalamazoo
grand rapids_MI,1,49506,NA,MI,grand rapids
grand rapids_MI,1,49503,NA,MI,grand rapids
sparta_MI,1,49345,NA,MI,sparta
wyoming_MI,1,49509,NA,MI,wyoming
metamora_MI,1,48455,NA,MI,metamora
adrian_MI,1,49221,NA,MI,adrian
clinton_MI,1,49236,NA,MI,clinton
tecumseh_MI,1,49286,NA,MI,tecumseh
adrian_MI,1,49221,NA,MI,adrian
brighton_MI,1,35020,NA,MI,brighton
mackinac island_MI,1,49757,NA,MI,mackinac island
center line_MI,1,48015,NA,MI,center line
fraser_MI,1,48026,NA,MI,fraser
roseville_MI,1,48066,NA,MI,roseville
sterling heights_MI,1,48313,NA,MI,sterling heights
warren_MI,1,48093,NA,MI,warren
ishpeming_MI,1,49849,NA,MI,ishpeming
ishpeming_MI,1,49849,NA,MI,ishpeming
ludington_MI,1,49431,NA,MI,ludington
midland_MI,1,48640,NA,MI,midland
monroe_MI,1,48161,NA,MI,monroe
south rockwood_MI,1,48173,NA,MI,south rockwood
berkley_MI,1,48072,NA,MI,berkley
birmingham_MI,1,48009,NA,MI,birmingham
bloomfield hills_MI,1,48302,NA,MI,bloomfield hills
farmington_MI,1,48335,NA,MI,farmington
farmington hills_MI,1,48336,NA,MI,farmington hills
lake angelus_MI,1,48326,NA,MI,lake angelus
oxford_MI,1,48371,NA,MI,oxford
pleasant ridge_MI,1,48069,NA,MI,pleasant ridge
southfield_MI,1,48076,NA,MI,southfield
troy_MI,1,48084,NA,MI,troy
reed_MI,1,49677,NA,MI,reed
gaylord_MI,1,49735,NA,MI,gaylord
zeeland_MI,1,49464,NA,MI,zeeland
st. helen_MI,1,48656,NA,MI,st. helen
saginaw_MI,1,48603,NA,MI,saginaw
saginaw_MI,1,48609,NA,MI,saginaw
constantine_MI,1,49042,NA,MI,constantine
sturgis_MI,1,49091,NA,MI,sturgis
white pigeon_MI,1,49099,NA,MI,white pigeon
croswell_MI,1,48422,NA,MI,croswell
lexington_MI,1,48450,NA,MI,lexington
laingsburg_MI,1,48848,NA,MI,laingsburg
morrice_MI,1,48857,NA,MI,morrice
perry_MI,1,48872,NA,MI,perry
vernon_MI,1,48476,NA,MI,vernon
kingston_MI,1,48741,NA,MI,kingston
bangor_MI,1,49013,NA,MI,bangor
lawton_MI,1,49065,NA,MI,lawton
paw paw_MI,1,49079,NA,MI,paw paw
ann arbor_MI,1,48104,NA,MI,ann arbor
milan_MI,1,48160,NA,MI,milan
saline_MI,1,48176,NA,MI,saline
ann arbor_MI,1,48108,NA,MI,ann arbor
dearborn_MI,1,48126,NA,MI,dearborn
detroit_MI,1,48226,NA,MI,detroit
flat rock_MI,1,48134,NA,MI,flat rock
grosse pointe farms_MI,1,48236,NA,MI,grosse pointe farms
inkster_MI,1,48141,NA,MI,inkster
livonia_MI,1,48154,NA,MI,livonia
river rouge_MI,1,48218,NA,MI,river rouge
riverview_MI,1,48193,NA,MI,riverview
rockwood_MI,1,48173,NA,MI,rockwood
taylor_MI,1,48180,NA,MI,taylor
trenton_MI,1,48183,NA,MI,trenton
wayne_MI,0,48164,wayne,MI,new boston
northville_MI,1,48168,NA,MI,northville
wayne_MI,0,48183,wayne,MI,brownstown twp
lino lakes_MN,1,55014,NA,MN,lino lakes
detroit lakes_MN,1,56501,NA,MN,detroit lakes
blackduck_MN,1,56630,NA,MN,blackduck
sauk rapids_MN,1,56379,NA,MN,sauk rapids
sleepy eye_MN,1,56085,NA,MN,sleepy eye
lakeville_MN,1,55044,NA,MN,lakeville
wells_MN,1,56097,NA,MN,wells
albert lea_MN,1,56007,NA,MN,albert lea
kenyon_MN,1,55946,NA,MN,kenyon
bloomington_MN,1,55431,NA,MN,bloomington
brooklyn park_MN,1,55443,NA,MN,brooklyn park
minneapolis_MN,1,55422,NA,MN,minneapolis
minneapolis_MN,1,55415,NA,MN,minneapolis
minnetonka_MN,1,55345,NA,MN,minnetonka
plymouth_MN,1,55447,NA,MN,plymouth
richfield_MN,1,55423,NA,MN,richfield
st louis park_MN,1,55416,NA,MN,st louis park
corcoran_MN,1,55340,NA,MN,corcoran
park rapids_MN,1,56470,NA,MN,park rapids
cambridge_MN,1,55008,NA,MN,cambridge
lakefield_MN,1,56150,NA,MN,lakefield
international falls_MN,1,56649,NA,MN,international falls
montgomery_MN,1,56069,NA,MN,montgomery
marshall_MN,1,56258,NA,MN,marshall
tracy_MN,1,56175,NA,MN,tracy
rochester_MN,1,55904,NA,MN,rochester
glenwood_MN,1,56334,NA,MN,glenwood
st. paul_MN,1,55101,NA,MN,st. paul
redwood falls_MN,1,56283,NA,MN,redwood falls
northfield_MN,1,60093,NA,MN,northfield
dundas_MN,1,55019,NA,MN,dundas
roseau_MN,1,56751,NA,MN,roseau
warroad_MN,1,56763,NA,MN,warroad
babbitt_MN,1,55706,NA,MN,babbitt
duluth_MN,1,55811,NA,MN,duluth
gilbert_MN,1,55741,NA,MN,gilbert
shakopee_MN,1,55379,NA,MN,shakopee
st. cloud_MN,1,56303,NA,MN,st. cloud
waite park_MN,1,56387,NA,MN,waite park
sartell_MN,1,56377,NA,MN,sartell
morris_MN,1,56267,NA,MN,morris
appleton_MN,1,56208,NA,MN,appleton
wheaton_MN,1,56296,NA,MN,wheaton
kirksville_MO,1,63501,NA,MO,kirksville
savannah_MO,1,64485,NA,MO,savannah
adrian_MO,1,64720,NA,MO,adrian
centralia_MO,1,65240,NA,MO,centralia
columbia_MO,1,65201,NA,MO,columbia
st. joseph_MO,1,64501,NA,MO,st. joseph
auxvasse_MO,1,65231,NA,MO,auxvasse
osage beach_MO,1,65065,NA,MO,osage beach
belton_MO,1,64012,NA,MO,belton
boonville_MO,1,65233,NA,MO,boonville
pilot grove_MO,1,65276,NA,MO,pilot grove
greenfield_MO,1,65661,NA,MO,greenfield
buffalo_MO,1,65622,NA,MO,buffalo
hornersville_MO,1,63855,NA,MO,hornersville
springfield_MO,1,65802,NA,MO,springfield
west plains_MO,1,65775,NA,MO,west plains
blue springs_MO,1,64015,NA,MO,blue springs
independence_MO,1,64050,NA,MO,independence
jackson_MO,0,64086,jackson,MO,lees summit
raytown_MO,1,64133,NA,MO,raytown
lake tapawingo_MO,1,64015,NA,MO,lake tapawingo
joplin_MO,1,64801,NA,MO,joplin
arnold_MO,1,63010,NA,MO,arnold
herculaneum_MO,1,63048,NA,MO,herculaneum
edina_MO,1,63537,NA,MO,edina
lebanon_MO,1,65536,NA,MO,lebanon
aurora_MO,1,65605,NA,MO,aurora
canton_MO,1,63435,NA,MO,canton
moscow mills_MO,1,63362,NA,MO,moscow mills
anderson_MO,1,64831,NA,MO,anderson
lanagan_MO,1,64847,NA,MO,lanagan
macon_MO,1,63552,NA,MO,macon
lake ozark_MO,1,65049,NA,MO,lake ozark
bertrand_MO,1,63823,NA,MO,bertrand
monroe_MO,1,63456,NA,MO,monroe
montgomery_MO,1,63361,NA,MO,montgomery
stover_MO,1,65078,NA,MO,stover
versailles_MO,1,65084,NA,MO,versailles
seneca_MO,1,64865,NA,MO,seneca
thayer_MO,1,65791,NA,MO,thayer
linn_MO,1,65051,NA,MO,linn
caruthersville_MO,1,63830,NA,MO,caruthersville
hayti_MO,1,63851,NA,MO,hayti
bowling green_MO,1,63334,NA,MO,bowling green
platte woods_MO,1,64151,NA,MO,platte woods
northmoor_MO,1,64151,NA,MO,northmoor
humansville_MO,1,65674,NA,MO,humansville
unionville_MO,1,63565,NA,MO,unionville
center_MO,1,63436,NA,MO,center
huntsville_MO,1,65259,NA,MO,huntsville
orrick_MO,1,64077,NA,MO,orrick
doniphan_MO,1,63935,NA,MO,doniphan
st. charles_MO,0,63366,st. charles,MO,o fallon
st. charles_MO,1,63303,NA,MO,st. charles
st. peters_MO,1,63376,NA,MO,st. peters
lowry_MO,1,64763,NA,MO,lowry
berkeley_MO,1,63134,NA,MO,berkeley
bridgeton_MO,1,63044,NA,MO,bridgeton
calverton park_MO,1,63135,NA,MO,calverton park
ferguson_MO,1,63135,NA,MO,ferguson
frontenac_MO,1,63131,NA,MO,frontenac
st. louis_MO,1,63119,NA,MO,st. louis
st. louis_MO,1,63134,NA,MO,st. louis
ste. genevieve_MO,0,63670,ste. genevieve,MO,st.e genevieve
oran_MO,1,63771,NA,MO,oran
eminence_MO,1,65466,NA,MO,eminence
clarence_MO,1,63437,NA,MO,clarence
crane_MO,1,65633,NA,MO,crane
nevada_MO,1,64772,NA,MO,nevada
rogersville_MO,1,65742,NA,MO,rogersville
mansfield_MO,1,65704,NA,MO,mansfield
kansas_MO,1,66101,NA,MO,kansas
st. louis_MO,1,63103,NA,MO,st. louis
shaw_MS,1,38773,NA,MS,shaw
clarksdale_MS,1,38614,NA,MS,clarksdale
crystal springs_MS,1,39059,NA,MS,crystal springs
collins_MS,1,39428,NA,MS,collins
southaven_MS,1,38671,NA,MS,southaven
hattiesburg_MS,1,39401,NA,MS,hattiesburg
biloxi_MS,1,39530,NA,MS,biloxi
gulfport_MS,1,39501,NA,MS,gulfport
jackson_MS,1,39205,NA,MS,jackson
clinton_MS,1,39056,NA,MS,clinton
lexington_MS,1,39095,NA,MS,lexington
bay springs_MS,1,39422,NA,MS,bay springs
sandersville_MS,1,39477,NA,MS,sandersville
tupelo_MS,1,38804,NA,MS,tupelo
columbus_MS,1,39701,NA,MS,columbus
canton_MS,1,39046,NA,MS,canton
winona_MS,1,38967,NA,MS,winona
decatur_MS,1,39327,NA,MS,decatur
starkville_MS,1,39759,NA,MS,starkville
poplarville_MS,1,39470,NA,MS,poplarville
mccomb_MS,1,39649,NA,MS,mccomb
brandon_MS,1,39043,NA,MS,brandon
florence_MS,1,39073,NA,MS,florence
leland_MS,1,38756,NA,MS,leland
waynesboro_MS,1,39367,NA,MS,waynesboro
havre_MT,1,59501,NA,MT,havre
missoula_MT,1,59802,NA,MT,missoula
livingston_MT,1,59047,NA,MT,livingston
deer lodge_MT,1,59722,NA,MT,deer lodge
billings_MT,1,59103,NA,MT,billings
ravenna_NE,1,68869,NA,NE,ravenna
lyons_NE,1,68038,NA,NE,lyons
tekamah_NE,1,68061,NA,NE,tekamah
harvard_NE,1,68944,NA,NE,harvard
gothenburg_NE,1,69138,NA,NE,gothenburg
scribner_NE,1,68057,NA,NE,scribner
omaha_NE,1,68102,NA,NE,omaha
wymore_NE,1,68466,NA,NE,wymore
minden_NE,1,68959,NA,NE,minden
lincoln_NE,1,68508,NA,NE,lincoln
norfolk_NE,1,68701,NA,NE,norfolk
central_NE,1,68826,NA,NE,central
superior_NE,1,68978,NA,NE,superior
falls_NE,1,68355,NA,NE,falls
crete_NE,1,68333,NA,NE,crete
bellevue_NE,1,68005,NA,NE,bellevue
burlington_NC,1,27216,NA,NC,burlington
mebane_NC,1,27302,NA,NC,mebane
wadesboro_NC,1,28170,NA,NC,wadesboro
jefferson_NC,1,28640,NA,NC,jefferson
washington_NC,1,27889,NA,NC,washington
chocowinity_NC,1,27817,NA,NC,chocowinity
windsor_NC,1,27983,NA,NC,windsor
ocean isle beach_NC,1,28469,NA,NC,ocean isle beach
asheville_NC,1,28802,NA,NC,asheville
montreat_NC,1,28757,NA,NC,montreat
concord_NC,1,28026,NA,NC,concord
atlantic beach_NC,1,28512,NA,NC,atlantic beach
newport_NC,1,28570,NA,NC,newport
cape carteret_NC,1,28584,NA,NC,cape carteret
emerald isle_NC,1,28594,NA,NC,emerald isle
hickory_NC,1,28602,NA,NC,hickory
claremont_NC,1,28610,NA,NC,claremont
fair bluff_NC,1,28439,NA,NC,fair bluff
vanceboro_NC,1,28586,NA,NC,vanceboro
fayetteville_NC,1,28301,NA,NC,fayetteville
nags head_NC,1,27959,NA,NC,nags head
thomasville_NC,1,27361,NA,NC,thomasville
mocksville_NC,1,27028,NA,NC,mocksville
magnolia_NC,1,28453,NA,NC,magnolia
durham_NC,1,27701,NA,NC,durham
rocky mount_NC,1,27802,NA,NC,rocky mount
forsyth_NC,0,27101,forsyth,NC,winston salem
louisburg_NC,1,27549,NA,NC,louisburg
franklinton_NC,1,27525,NA,NC,franklinton
dallas_NC,1,28034,NA,NC,dallas
gastonia_NC,1,28052,NA,NC,gastonia
butner_NC,1,27509,NA,NC,butner
greensboro_NC,1,27402,NA,NC,greensboro
high point_NC,1,27260,NA,NC,high point
middlesex_NC,0,27850,middlesex,NC,littleton
weldon_NC,1,27890,NA,NC,weldon
lillington_NC,1,27546,NA,NC,lillington
canton_NC,1,28716,NA,NC,canton
laurel park_NC,1,28739,NA,NC,laurel park
smithfield_NC,1,27577,NA,NC,smithfield
pine level_NC,1,27568,NA,NC,pine level
princeton_NC,1,27569,NA,NC,princeton
selma_NC,1,27576,NA,NC,selma
sanford_NC,1,27331,NA,NC,sanford
lincolnton_NC,1,28093,NA,NC,lincolnton
old fort_NC,1,28762,NA,NC,old fort
charlotte_NC,1,28202,NA,NC,charlotte
davidson_NC,1,28036,NA,NC,davidson
matthews_NC,1,28105,NA,NC,matthews
pinehurst_NC,1,28374,NA,NC,pinehurst
moore_NC,0,28327,moore,NC,whisper pnes
wilmington_NC,1,28401,NA,NC,wilmington
wrightsville beach_NC,1,28480,NA,NC,wrightsville beach
conway_NC,1,27820,NA,NC,conway
jacksonville_NC,1,28541,NA,NC,jacksonville
chapel hill_NC,1,27514,NA,NC,chapel hill
elizabeth_NC,1,27909,NA,NC,elizabeth
greenville_NC,1,27835,NA,NC,greenville
ramseur_NC,1,27316,NA,NC,ramseur
lumberton_NC,1,28359,NA,NC,lumberton
maxton_NC,1,28364,NA,NC,maxton
fairmont_NC,1,28340,NA,NC,fairmont
parkton_NC,1,28371,NA,NC,parkton
madison_NC,1,27025,NA,NC,madison
landis_NC,1,28088,NA,NC,landis
salisbury_NC,1,28145,NA,NC,salisbury
stanfield_NC,1,28163,NA,NC,stanfield
king_NC,1,27021,NA,NC,king
pilot mountain_NC,1,27041,NA,NC,pilot mountain
dobson_NC,1,27017,NA,NC,dobson
marshville_NC,1,28103,NA,NC,marshville
waxhaw_NC,1,28173,NA,NC,waxhaw
stallings_NC,1,28104,NA,NC,stallings
raleigh_NC,1,27615,NA,NC,raleigh
cary_NC,1,27512,NA,NC,cary
knightdale_NC,1,27545,NA,NC,knightdale
holly springs_NC,1,27540,NA,NC,holly springs
plymouth_NC,1,27962,NA,NC,plymouth
blowing rock_NC,1,28605,NA,NC,blowing rock
wilkesboro_NC,1,28697,NA,NC,wilkesboro
wilson_NC,1,27894,NA,NC,wilson
boonville_NC,1,27011,NA,NC,boonville
bismarck_ND,1,58506,NA,ND,bismarck
fargo_ND,1,58102,NA,ND,fargo
wishek_ND,1,58495,NA,ND,wishek
mandan_ND,1,58554,NA,ND,mandan
wahpeton_ND,1,58075,NA,ND,wahpeton
dickinson_ND,1,58601,NA,ND,dickinson
grafton_ND,1,58237,NA,ND,grafton
burlington_ND,1,58722,NA,ND,burlington
belknap_NH,0,3226,belknap,NH,center harbor
meredith_NH,1,3253,NA,NH,meredith
carroll_NH,0,3816,carroll,NH,center tuftonboro
cheshire_NH,0,3450,cheshire,NH,harrisville
north walpole_NH,1,3609,NA,NH,north walpole
winchester_NH,1,3470,NA,NH,winchester
coos_NH,0,3598,coos,NH,carroll
ashland_NH,1,3217,NA,NH,ashland
north haverhill_NH,1,3774,NA,NH,north haverhill
manchester_NH,1,3110,NA,NH,manchester
bennington_NH,1,3442,NA,NH,bennington
hillsborough_NH,0,3033,hillsborough,NH,brookline
hancock_NH,1,3449,NA,NH,hancock
manchester_NH,1,3103,NA,NH,manchester
nashua_NH,1,3061,NA,NH,nashua
new boston_NH,1,3070,NA,NH,new boston
hillsborough_NH,0,3076,hillsborough,NH,pelham
wilton_NH,1,3086,NA,NH,wilton
merrimack_NH,0,3304,merrimack,NH,bow
bradford_NH,1,3221,NA,NH,bradford
concord_NH,1,3301,NA,NH,concord
franklin_NH,1,3235,NA,NH,franklin
hooksett_NH,1,3106,NA,NH,hooksett
pittsfield_NH,1,3263,NA,NH,pittsfield
rockingham_NH,0,3032,rockingham,NH,auburn
chester_NH,1,3036,NA,NH,chester
derry_NH,1,3038,NA,NH,derry
rockingham_NH,0,3827,rockingham,NH,east kingston
rockingham_NH,0,3858,rockingham,NH,newton
rockingham_NH,0,3290,rockingham,NH,nottingham
portsmouth_NH,1,3801,NA,NH,portsmouth
salem_NH,1,3079,NA,NH,salem
strafford_NH,0,3861,strafford,NH,lee
charlestown_NH,1,3603,NA,NH,charlestown
atlantic_NJ,1,8401,NA,NJ,atlantic
hammonton_NJ,1,8037,NA,NJ,hammonton
ventnor_NJ,1,8406,NA,NJ,ventnor
bergen_NJ,0,7020,bergen,NJ,edgewater
hackensack_NJ,1,7601,NA,NJ,hackensack
hasbrouck heights_NJ,1,7604,NA,NJ,hasbrouck heights
bergen_NJ,0,7423,bergen,NJ,ho ho kus
little ferry borough_NJ,1,7643,NA,NJ,little ferry borough
bergen_NJ,0,7645,bergen,NJ,montvale
north arlington_NJ,1,7031,NA,NJ,north arlington
bergen_NJ,0,7648,bergen,NJ,norwood
oakland borough_NJ,1,7436,NA,NJ,oakland borough
old tappan_NJ,1,7675,NA,NJ,old tappan
bergen_NJ,0,7675,bergen,NJ,rivervale
bergen_NJ,0,7057,bergen,NJ,wallington
bergen_NJ,0,7677,bergen,NJ,woodcliff lake
wyckoff_NJ,1,7481,NA,NJ,wyckoff
cinnaminson_NJ,1,8077,NA,NJ,cinnaminson
burlington_NJ,0,8075,burlington,NJ,riverside
berlin borough_NJ,1,8009,NA,NJ,berlin borough
gloucester_NJ,1,8030,NA,NJ,gloucester
collingswood_NJ,1,8108,NA,NJ,collingswood
camden_NJ,0,8002,camden,NJ,cherry hill
blackwood_NJ,1,8012,NA,NJ,blackwood
camden_NJ,0,8035,camden,NJ,haddon heights
camden_NJ,0,8059,camden,NJ,mount ephraim
camden_NJ,0,8021,camden,NJ,pine valley
camden_NJ,0,8078,camden,NJ,runnemede
stratford borough_NJ,1,8084,NA,NJ,stratford borough
atco_NJ,1,8004,NA,NJ,atco
woodlynne borough_NJ,1,8107,NA,NJ,woodlynne borough
cape may_NJ,0,8202,cape may,NJ,avalon
cape may_NJ,1,8204,NA,NJ,cape may
north wildwood_NJ,1,8260,NA,NJ,north wildwood
wildwood_NJ,1,8260,NA,NJ,wildwood
vineland_NJ,1,8360,NA,NJ,vineland
essex_NJ,0,7109,essex,NJ,belleville
essex_NJ,0,7003,essex,NJ,bloomfield
essex_NJ,0,7009,essex,NJ,cedar grove
east orange_NJ,1,7018,NA,NJ,east orange
essex_NJ,0,7111,essex,NJ,irvington
essex_NJ,0,7042,essex,NJ,montclair
essex_NJ,0,7050,essex,NJ,orange
south orange_NJ,1,7079,NA,NJ,south orange
essex_NJ,0,7044,essex,NJ,verona
west deptford_NJ,1,8086,NA,NJ,west deptford
bayonne_NJ,1,7002,NA,NJ,bayonne
hoboken_NJ,1,7030,NA,NJ,hoboken
jersey_NJ,1,7302,NA,NJ,jersey
kearny_NJ,1,7032,NA,NJ,kearny
hudson_NJ,0,7047,hudson,NJ,north bergen
union_NJ,1,7087,NA,NJ,union
hudson_NJ,0,7086,hudson,NJ,weehawken
west new york_NJ,1,7093,NA,NJ,west new york
high bridge_NJ,1,8829,NA,NJ,high bridge
hunterdon_NJ,0,7830,hunterdon,NJ,califon
mercer_NJ,0,8619,mercer,NJ,hamilton
lawrenceville_NJ,1,8648,NA,NJ,lawrenceville
trenton_NJ,1,8609,NA,NJ,trenton
cranbury_NJ,1,8512,NA,NJ,cranbury
middlesex_NJ,0,8817,middlesex,NJ,edison
highland park_NJ,1,8904,NA,NJ,highland park
old bridge_NJ,1,8857,NA,NJ,old bridge
new brunswick_NJ,1,8901,NA,NJ,new brunswick
perth amboy_NJ,1,8861,NA,NJ,perth amboy
monmouth junction_NJ,1,8852,NA,NJ,monmouth junction
woodbridge_NJ,1,7095,NA,NJ,woodbridge
monmouth_NJ,0,7716,monmouth,NJ,atlantic highlands
freehold borough_NJ,1,7728,NA,NJ,freehold borough
howell_NJ,1,7731,NA,NJ,howell
long branch_NJ,1,7740,NA,NJ,long branch
matawan borough_NJ,1,7747,NA,NJ,matawan borough
middletown_NJ,1,7748,NA,NJ,middletown
monmouth_NJ,0,7753,monmouth,NJ,neptune
monmouth_NJ,0,7730,monmouth,NJ,hazlet
red bank_NJ,1,7701,NA,NJ,red bank
netcong borough_NJ,1,7857,NA,NJ,netcong borough
parsippany_NJ,1,7054,NA,NJ,parsippany
morris_NJ,0,7457,morris,NJ,riverdale
ocean_NJ,0,8722,ocean,NJ,beachwood
brick_NJ,1,8723,NA,NJ,brick
toms river_NJ,1,8753,NA,NJ,toms river
ocean_NJ,0,8527,ocean,NJ,jackson
lakewood_NJ,1,8701,NA,NJ,lakewood
ocean_NJ,0,8735,ocean,NJ,lavallette
ocean_NJ,0,8087,ocean,NJ,little egg harbor
ocean_NJ,0,8742,ocean,NJ,point pleasant boro
ocean_NJ,0,8751,ocean,NJ,seaside heights
barnegat_NJ,1,8005,NA,NJ,barnegat
clifton_NJ,1,7013,NA,NJ,clifton
haledon borough_NJ,1,7508,NA,NJ,haledon borough
little falls_NJ,1,7424,NA,NJ,little falls
passaic_NJ,1,7055,NA,NJ,passaic
paterson_NJ,1,7505,NA,NJ,paterson
passaic_NJ,0,7508,passaic,NJ,prospect park
ringwood borough_NJ,1,7456,NA,NJ,ringwood borough
passaic_NJ,0,7470,passaic,NJ,wayne
passaic_NJ,0,7480,passaic,NJ,west milford
carneys point_NJ,1,8069,NA,NJ,carneys point
bedminster_NJ,1,7921,NA,NJ,bedminster
somerset_NJ,0,7931,somerset,NJ,far hills
somerset_NJ,1,8873,NA,NJ,somerset
franklin borough_NJ,1,7416,NA,NJ,franklin borough
sussex_NJ,0,7439,sussex,NJ,ogdensburg
sussex_NJ,0,7874,sussex,NJ,stanhope
sussex_NJ,0,7462,sussex,NJ,vernon
union_NJ,0,7066,union,NJ,clark
cranford_NJ,1,7016,NA,NJ,cranford
elizabeth_NJ,1,7201,NA,NJ,elizabeth
linden_NJ,1,7036,NA,NJ,linden
plainfield_NJ,1,7060,NA,NJ,plainfield
union_NJ,1,7083,NA,NJ,union
union_NJ,0,7036,union,NJ,winfield park
warren_NJ,0,7882,warren,NJ,washington
newark_NJ,1,7108,NA,NJ,newark
albuquerque_NM,1,87102,NA,NM,albuquerque
cimarron_NM,1,87714,NA,NM,cimarron
las cruces_NM,1,88004,NA,NM,las cruces
anthony_NM,1,88021,NA,NM,anthony
silver_NM,1,88061,NA,NM,silver
hurley_NM,1,88043,NA,NM,hurley
alamogordo_NM,1,88310,NA,NM,alamogordo
tularosa_NM,1,88352,NA,NM,tularosa
portales_NM,1,88130,NA,NM,portales
corrales_NM,1,87048,NA,NM,corrales
jemez springs_NM,1,87025,NA,NM,jemez springs
rio rancho_NM,1,87124,NA,NM,rio rancho
farmington_NM,1,87401,NA,NM,farmington
santa fe_NM,1,87507,NA,NM,santa fe
truth or consequences_NM,1,87901,NA,NM,truth or consequences
questa_NM,1,87556,NA,NM,questa
belen_NM,1,87002,NA,NM,belen
las vegas_NV,1,89106,NA,NV,las vegas
north las vegas_NV,1,89030,NA,NV,north las vegas
henderson_NV,1,71334,NA,NV,henderson
lovelock_NV,1,89419,NA,NV,lovelock
reno_NV,1,89505,NA,NV,reno
sparks_NV,1,89434,NA,NV,sparks
albany_NY,1,12210,NA,NY,albany
latham_NY,1,12110,NA,NY,latham
friendship_NY,1,14739,NA,NY,friendship
binghamton_NY,1,13901,NA,NY,binghamton
allegany_NY,1,14706,NA,NY,allegany
franklinville_NY,1,14737,NA,NY,franklinville
horseheads_NY,1,14845,NA,NY,horseheads
cortland_NY,1,13045,NA,NY,cortland
walton_NY,1,13856,NA,NY,walton
downsville_NY,1,13755,NA,NY,downsville
beacon_NY,1,12508,NA,NY,beacon
red hook_NY,1,12571,NA,NY,red hook
buffalo_NY,1,14202,NA,NY,buffalo
tonawanda_NY,1,14150,NA,NY,tonawanda
hamburg_NY,1,14075,NA,NY,hamburg
akron_NY,1,14001,NA,NY,akron
erie_NY,0,14228,erie,NY,amherst
cheektowaga_NY,1,14227,NA,NY,cheektowaga
kenmore_NY,1,14223,NA,NY,kenmore
west seneca_NY,1,14224,NA,NY,west seneca
ticonderoga_NY,1,12883,NA,NY,ticonderoga
le roy_NY,1,14482,NA,NY,le roy
catskill_NY,1,12414,NA,NY,catskill
greene_NY,0,12439,greene,NY,hensonville
dolgeville_NY,1,13329,NA,NY,dolgeville
adams_NY,1,13605,NA,NY,adams
cape vincent_NY,1,13618,NA,NY,cape vincent
carthage_NY,1,13619,NA,NY,carthage
nunda_NY,1,14517,NA,NY,nunda
oneida_NY,1,13421,NA,NY,oneida
rochester_NY,1,14614,NA,NY,rochester
rochester_NY,1,14617,NA,NY,rochester
rochester_NY,1,14612,NA,NY,rochester
spencerport_NY,1,14559,NA,NY,spencerport
freeport_NY,1,11520,NA,NY,freeport
hempstead_NY,1,11550,NA,NY,hempstead
sands point_NY,1,11050,NA,NY,sands point
lake success_NY,1,11020,NA,NY,lake success
oyster bay_NY,1,11771,NA,NY,oyster bay
new york_NY,1,10038,NA,NY,new york
niagara falls_NY,1,68355,NA,NY,niagara falls
youngstown_NY,1,14174,NA,NY,youngstown
utica_NY,1,13502,NA,NY,utica
new york mills_NY,1,13417,NA,NY,new york mills
new hartford_NY,1,13413,NA,NY,new hartford
whitesboro_NY,1,13492,NA,NY,whitesboro
syracuse_NY,1,13202,NA,NY,syracuse
liverpool_NY,1,13088,NA,NY,liverpool
syracuse_NY,1,13219,NA,NY,syracuse
clifton springs_NY,1,14432,NA,NY,clifton springs
shortsville_NY,1,14548,NA,NY,shortsville
middletown_NY,1,10940,NA,NY,middletown
pine bush_NY,1,12566,NA,NY,pine bush
chester_NY,1,10918,NA,NY,chester
goshen_NY,1,10924,NA,NY,goshen
holley_NY,1,14470,NA,NY,holley
putnam_NY,0,10512,putnam,NY,kent lakes
troy_NY,1,12180,NA,NY,troy
hoosick falls_NY,1,12090,NA,NY,hoosick falls
new_NY,1,10954,NA,NY,new
suffern_NY,1,10901,NA,NY,suffern
waterford_NY,1,12188,NA,NY,waterford
schenectady_NY,1,12305,NA,NY,schenectady
interlaken_NY,1,14847,NA,NY,interlaken
hampton bays_NY,1,11946,NA,NY,hampton bays
monticello_NY,1,12701,NA,NY,monticello
waverly_NY,1,14892,NA,NY,waverly
ithaca_NY,1,14851,NA,NY,ithaca
ellenville_NY,1,12429,NA,NY,ellenville
woodstock_NY,1,12498,NA,NY,woodstock
wallkill_NY,1,12589,NA,NY,wallkill
whitehall_NY,1,12887,NA,NY,whitehall
white plains_NY,1,10601,NA,NY,white plains
mount vernon_NY,1,10550,NA,NY,mount vernon
new rochelle_NY,1,10801,NA,NY,new rochelle
yonkers_NY,1,10701,NA,NY,yonkers
bronxville_NY,1,10708,NA,NY,bronxville
tarrytown_NY,1,10591,NA,NY,tarrytown
